id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,population,gdp_per_capita
959689266,Akossiwa Claire Ayivon,TOG,female,8/11/96,,,rowing,0,0,0,7304578.0,559.635876661945
152032519,Akua Obeng-Akrofi,GHA,female,7/10/96,,,athletics,0,0,0,27409893.0,1369.70112227585
593452734,Alaa Ali,IRQ,male,6/3/96,1.78,68.0,football,0,0,0,36423395.0,4943.76038832056
747058984,Alaaeldin Abouelkassem,EGY,male,11/25/90,1.88,87.0,fencing,0,0,0,91508084.0,3614.74676616271
249203070,Alade Aminu,NGR,male,9/14/87,2.1,102.0,basketball,0,0,0,182201962.0,2640.2907388575
158571661,Alain Sign,GBR,male,2/3/86,1.81,84.0,sailing,0,0,0,65138232.0,43875.9696143686
471888446,Alan Campbell,GBR,male,5/9/83,1.91,96.0,rowing,0,0,0,65138232.0,43875.9696143686
275659106,Alan Hatherly,RSA,male,3/15/96,1.78,62.0,cycling,0,0,0,54956920.0,5723.97335690212
488926827,Alan Sinclair,GBR,male,10/16/85,1.92,96.0,rowing,0,0,0,65138232.0,43875.9696143686
386179468,Alan Sothern,IRL,male,7/28/87,1.78,76.0,hockey,0,0,0,4640703.0,61133.672427322
68100583,Alana Barber,NZL,female,7/8/87,1.63,52.0,athletics,0,0,0,4595700.0,37807.9672760442
662496867,Alana Boyd,AUS,female,5/10/84,1.71,59.0,athletics,0,0,0,23781169.0,56310.9629933721
812220330,Alanna Kennedy,AUS,female,1/21/95,1.76,63.0,football,0,0,0,23781169.0,56310.9629933721
923852920,Alastair Brogdon,GBR,male,11/10/87,1.83,76.0,hockey,0,0,0,65138232.0,43875.9696143686
533114803,Alba Torrens,ESP,female,8/30/89,1.91,68.0,basketball,0,1,0,46418269.0,25831.5823052954
551413911,Albachir Mouctar,NIG,male,5/1/95,1.78,76.0,aquatics,0,0,0,19899120.0,358.958152040005
92096398,Albane Valenzuela,SUI,female,12/17/97,1.74,58.0,golf,0,0,0,8286976.0,80945.0792194742
930879907,Albert Espanol Lifante,ESP,male,10/29/85,1.89,86.0,aquatics,0,0,0,46418269.0,25831.5823052954
596935178,Albert Gaun,RUS,male,6/21/92,1.85,80.0,taekwondo,0,0,0,144096812.0,9092.58053606884
70764024,Albert Hermoso Farras,ESP,male,8/28/78,1.68,65.0,equestrian,0,0,0,46418269.0,25831.5823052954
172435291,Albert Kibichii Rop,BRN,male,7/17/92,1.77,63.0,athletics,0,0,0,1377237.0,22600.2140981035
389597142,Albert Puig Garrich,ESP,male,4/1/94,1.84,78.0,aquatics,0,0,0,46418269.0,25831.5823052954
184326688,Albert Ramon Ramirez,VEN,male,5/7/92,1.82,,boxing,0,0,0,31108083.0,
100190722,Albert Ramos-Vinolas,ESP,male,1/17/88,1.88,80.0,tennis,0,0,0,46418269.0,25831.5823052954
670559048,Albert Selimov,AZE,male,4/5/86,1.71,,boxing,0,0,0,9651349.0,5496.34464026248
124573287,Albert Subirats,VEN,male,9/25/86,1.9,85.0,aquatics,0,0,0,31108083.0,
635016740,Alberth Bravo,VEN,male,8/29/87,1.99,88.0,athletics,0,0,0,31108083.0,
502881474,Alberth Elis,HON,male,2/12/96,1.84,77.0,football,0,0,0,8075060.0,2528.89354988523
583503806,Albertina Cruz Kassoma,ANG,female,6/12/96,1.92,105.0,handball,0,0,0,25021974.0,4101.47215182964
804217525,Alberto Alvarez,MEX,male,3/8/91,1.91,78.0,athletics,0,0,0,127017224.0,9005.02426497766
331799449,Alberto Ezequiel Melian,ARG,male,1/2/90,1.7,,boxing,0,0,0,43416755.0,13431.8783398577
532248667,Alberto Fernandez,ESP,male,6/16/83,1.8,115.0,shooting,0,0,0,46418269.0,25831.5823052954
566773050,Alberto Ignacio Palmetta,ARG,male,4/5/90,1.75,,boxing,0,0,0,43416755.0,13431.8783398577
220269839,Alberto Munarriz Egana,ESP,male,5/19/94,1.98,105.0,aquatics,0,0,0,46418269.0,25831.5823052954
861268031,Alberto Ricchetti,ITA,male,5/26/85,1.86,88.0,canoe,0,0,0,60802085.0,29957.8043154372
663206046,Albin Lagergren,SWE,male,9/11/92,1.86,94.0,handball,0,0,0,9798871.0,50579.6736486777
966601149,Albina Shakirova,RUS,female,3/30/87,1.65,50.0,shooting,0,0,0,144096812.0,9092.58053606884
74286490,Aldemir da Silva Junior,BRA,male,6/8/92,1.93,80.0,athletics,0,0,0,207847528.0,8538.5899749574
46123715,Aldo Montano,ITA,male,11/18/78,1.84,82.0,fencing,0,0,0,60802085.0,29957.8043154372
343089125,Alec Potts,AUS,male,2/9/96,1.85,77.0,archery,0,0,1,23781169.0,56310.9629933721
210525666,Aleixo-Platini Menga,GER,male,9/29/87,1.82,82.0,athletics,0,0,0,81413145.0,41313.3139945434
969294495,Alejandra Betancur,COL,female,6/13/87,1.6,82.0,rugby sevens,0,0,0,48228704.0,6056.14771720405
388913856,Alejandra Garza Garza,MEX,female,8/1/91,1.65,75.0,weightlifting,0,0,0,127017224.0,9005.02426497766
883610308,Alejandra Jhonay Benitez Romero,VEN,female,7/7/80,1.69,62.0,fencing,0,0,0,31108083.0,
694204413,Alejandra Llaneza,MEX,female,5/31/88,1.58,48.0,golf,0,0,0,127017224.0,9005.02426497766
400375379,Alejandra Orozco,MEX,female,4/19/97,1.57,56.0,aquatics,0,0,0,127017224.0,9005.02426497766
151538357,Alejandra Ortega,MEX,female,7/8/94,1.65,57.0,athletics,0,0,0,127017224.0,9005.02426497766
281414786,Alejandra Quereda,ESP,female,7/24/92,1.75,54.0,gymnastics,0,1,0,46418269.0,25831.5823052954
471263119,Alejandra Teran,MEX,female,1/20/91,1.76,73.0,fencing,0,0,0,127017224.0,9005.02426497766
929131268,Alejandra Valencia,MEX,female,10/17/94,1.75,74.0,archery,0,0,0,127017224.0,9005.02426497766
419155357,Alejandra Zavala Vazquez,MEX,female,6/16/84,1.65,85.0,shooting,0,0,0,127017224.0,9005.02426497766
440339638,Alejandro Enrique Valdes Tobier,CUB,male,11/18/88,1.65,65.0,wrestling,0,0,0,11389562.0,
691394107,Alejandro Foglia Costa,URU,male,1/30/84,1.9,96.0,sailing,0,0,0,3431555.0,15573.9009191818
813391088,Alejandro Valverde Belmonte,ESP,male,4/25/80,1.77,63.0,cycling,0,0,0,46418269.0,25831.5823052954
288835407,Aleksandar Aleksandrov,AZE,male,4/9/90,1.89,93.0,rowing,0,0,0,9651349.0,5496.34464026248
156829148,Aleksandar Nikolov,BUL,male,6/18/92,1.85,75.0,aquatics,0,0,0,7177991.0,6993.47735975728
150706476,Aleksandr Krasnykh,RUS,male,6/19/95,1.88,80.0,aquatics,0,0,0,144096812.0,9092.58053606884
461398245,Aleksandr Lipatov,RUS,male,6/10/81,1.84,77.0,canoe,0,0,0,144096812.0,9092.58053606884
825626228,Aleksandr Markov,RUS,male,5/26/85,1.79,70.0,equestrian,0,0,0,144096812.0,9092.58053606884
26501082,Aleksandr Popkov,RUS,male,12/27/94,1.85,80.0,aquatics,0,0,0,144096812.0,9092.58053606884
442737224,Aleksandr Sadovnikov,RUS,male,9/21/96,1.93,85.0,aquatics,0,0,0,144096812.0,9092.58053606884
928101165,Aleksandra Cotti,ITA,female,12/13/88,1.67,65.0,aquatics,0,1,0,60802085.0,29957.8043154372
398269007,Aleksandra Jarmolinska,POL,female,9/6/90,1.6,67.0,shooting,0,0,0,37999494.0,12554.5475536313
598990857,Aleksandra Patskevich,RUS,female,11/4/88,1.69,49.0,aquatics,1,0,0,144096812.0,9092.58053606884
832551080,Aleksandra Romanova,KAZ,female,12/26/90,1.68,58.0,athletics,0,0,0,17544126.0,10509.9810699442
778823226,Aleksandra Socha,POL,female,3/30/82,1.74,66.0,fencing,0,0,0,37999494.0,12554.5475536313
146965989,Aleksandra Urbanczyk,POL,female,11/13/87,1.72,64.0,aquatics,0,0,0,37999494.0,12554.5475536313
265023366,Aleksandrs Samoilovs,LAT,male,4/6/85,1.96,98.0,volleyball,0,0,0,1978440.0,13648.5475564772
282139882,Aleksei Brianskii,RUS,male,9/14/97,1.92,82.0,aquatics,0,0,0,144096812.0,9092.58053606884
646633611,Aleksei Kurbatov,RUS,male,5/9/94,,,cycling,0,0,0,144096812.0,9092.58053606884
200955001,Aleksejs Rumjancevs,LAT,male,2/13/86,1.85,90.0,canoe,0,0,0,1978440.0,13648.5475564772
285964258,Aleksejs Saramotins,LAT,male,4/8/82,1.85,75.0,cycling,0,0,0,1978440.0,13648.5475564772
169040459,Aleksey Mochalov,UZB,male,2/13/90,1.86,90.0,canoe,0,0,0,31299500.0,2132.07036847857
191984367,Aleksi Ojala,FIN,male,12/9/92,1.8,62.0,athletics,0,0,0,5482013.0,42311.0362306446
462274321,Alemu Bekele,BRN,male,3/23/90,1.62,59.0,athletics,0,0,0,1377237.0,22600.2140981035
571628094,Alen Zasieiev,UKR,male,10/10/88,1.85,125.0,wrestling,0,0,0,45198200.0,2114.95471628444
871020123,Alena Abramchuk,BLR,female,2/14/88,1.82,95.0,athletics,0,0,0,9513000.0,5740.45649479562
603507285,Alena Amialiusik,BLR,female,2/6/89,1.69,52.0,cycling,0,0,0,9513000.0,5740.45649479562
390806588,Alena Furman,BLR,female,5/8/91,1.79,65.0,rowing,0,0,0,9513000.0,5740.45649479562
84230211,Alena Sharp,CAN,female,3/7/81,1.68,69.0,golf,0,0,0,35851774.0,43248.529909341
30712954,Alena Sobaleva,BLR,female,5/11/93,1.78,87.0,athletics,0,0,0,9513000.0,5740.45649479562
906750380,Alesha Widdall,USA,female,1/3/90,1.73,65.0,hockey,0,0,0,321418820.0,56115.7184261955
779596907,Alessandra Aguilar,ESP,female,7/1/78,1.65,50.0,athletics,0,0,0,46418269.0,25831.5823052954
236415837,Alessandra Patelli,ITA,female,11/17/91,1.8,70.0,rowing,0,0,0,60802085.0,29957.8043154372
820764186,Alessandra Perilli,SMR,female,4/1/88,1.69,73.0,shooting,0,0,0,31781.0,
630246233,Alessandro De Marchi,ITA,male,5/19/86,1.81,66.0,cycling,0,0,0,60802085.0,29957.8043154372
24174970,Alessandro Fabian,ITA,male,1/7/88,1.86,77.0,triathlon,0,0,0,60802085.0,29957.8043154372
213338722,Alessandro Nora,ITA,male,5/24/87,1.91,85.0,aquatics,0,0,1,60802085.0,29957.8043154372
346410285,Alessandro Velotto,ITA,male,2/12/95,1.86,85.0,aquatics,0,0,1,60802085.0,29957.8043154372
5076328,Alessia Gennari,ITA,female,11/3/91,1.84,68.0,volleyball,0,0,0,60802085.0,29957.8043154372
559742871,Alessia Maurelli,ITA,female,8/22/96,1.68,48.0,gymnastics,0,0,0,60802085.0,29957.8043154372
488353513,Alessia Orro,ITA,female,7/18/98,1.8,74.0,volleyball,0,0,0,60802085.0,29957.8043154372
767623428,Alessia Polieri,ITA,female,10/21/94,1.63,55.0,aquatics,0,0,0,60802085.0,29957.8043154372
389711690,Alessia Trost,ITA,female,3/8/93,1.88,70.0,athletics,0,0,0,60802085.0,29957.8043154372
636505415,Aletta Jorritsma,NED,female,5/17/89,1.86,76.0,rowing,0,0,0,16936520.0,44299.768085383
746309995,Alev Kelter,USA,female,3/21/91,1.68,74.0,rugby sevens,0,0,0,321418820.0,56115.7184261955
178787882,Alex Abrines,ESP,male,8/1/93,1.98,93.0,basketball,0,0,1,46418269.0,25831.5823052954
527236860,Alex Amankwah,GHA,male,3/2/92,,,athletics,0,0,0,27409893.0,1369.70112227585
24122998,Alex Beddoes,COK,male,7/9/95,1.81,74.0,athletics,0,0,0,,
334218519,Alex Bowen,USA,male,9/4/93,1.96,102.0,aquatics,0,0,0,321418820.0,56115.7184261955
962040149,Alex Casasayas,ESP,male,2/17/88,1.83,78.0,hockey,0,0,0,46418269.0,25831.5823052954
794799982,Alex Cejka,GER,male,12/2/70,1.68,65.0,golf,0,0,0,81413145.0,41313.3139945434
566695148,Alex Garcia,BRA,male,3/4/80,1.92,102.0,basketball,0,0,0,207847528.0,8538.5899749574
204746498,Alex Garcia Mendoza,CUB,male,6/2/93,1.86,110.0,judo,0,0,0,11389562.0,
544745828,Alex Gregory,GBR,male,3/11/84,1.98,97.0,rowing,1,0,0,65138232.0,43875.9696143686
851889356,Alex Hua Tian,CHN,male,10/25/89,1.9,70.0,equestrian,0,0,0,1371220000.0,8027.68381013907
212901658,Alex Kennedy,NZL,male,10/13/92,1.96,96.0,rowing,0,0,0,4595700.0,37807.9672760442
967635529,Alex Maloney,NZL,female,3/19/92,1.58,56.0,sailing,0,1,0,4595700.0,37807.9672760442
723568012,Alex Morgan,USA,female,7/2/89,1.7,59.0,football,0,0,0,321418820.0,56115.7184261955
531765497,Alex Obert,USA,male,12/18/91,1.96,105.0,aquatics,0,0,0,321418820.0,56115.7184261955
557501936,Alex Ranghieri,ITA,male,6/18/87,2.0,94.0,volleyball,0,0,0,60802085.0,29957.8043154372
240862321,Alex Roelse,USA,male,1/10/95,2.04,115.0,aquatics,0,0,0,321418820.0,56115.7184261955
107240268,Alex Rose,SAM,male,11/17/91,,,athletics,0,0,0,193228.0,3938.54884570316
58596600,Alex Sobers,BAR,male,11/13/98,1.88,66.0,aquatics,0,0,0,284215.0,15429.3404640853
703205900,Alex William Pombo Silva,BRA,male,7/21/88,1.74,73.0,judo,0,0,0,207847528.0,8538.5899749574
636907352,Alex Wright,IRL,male,12/19/90,1.75,62.0,athletics,0,0,0,4640703.0,61133.672427322
893073673,Alex di Giorgio,ITA,male,7/28/90,1.85,75.0,aquatics,0,0,0,60802085.0,29957.8043154372
644656107,Alexa Moreno,MEX,female,8/8/94,1.47,45.0,gymnastics,0,0,0,127017224.0,9005.02426497766
898510239,Alexander Belonogoff,AUS,male,4/17/90,1.87,90.0,rowing,0,1,0,23781169.0,56310.9629933721
583622968,Alexander Brouwer,NED,male,11/3/89,1.98,90.0,volleyball,0,0,1,16936520.0,44299.768085383
771200886,Alexander Bryukhankov,RUS,male,4/12/87,1.84,79.0,triathlon,0,0,0,144096812.0,9092.58053606884
525300567,Alexander Bury,BLR,male,9/14/87,1.84,94.0,tennis,0,0,0,9513000.0,5740.45649479562
750329482,Alexander Choupenitch,CZE,male,5/2/94,1.96,89.0,fencing,0,0,0,10551219.0,17548.3382129701
737791847,Alexander Edmondson,AUS,male,12/22/93,1.84,76.0,cycling,0,1,0,23781169.0,56310.9629933721
3104691,Alexander Fransson,SWE,male,4/2/94,1.8,75.0,football,0,0,0,9798871.0,50579.6736486777
100528515,Alexander Gehbauer,AUT,male,4/24/90,1.85,70.0,cycling,0,0,0,8611088.0,43774.985173612
515896035,Alexander Hartmann,AUS,male,3/7/93,1.98,91.0,athletics,0,0,0,23781169.0,56310.9629933721
986385043,Alexander Hendrickx,BEL,male,8/6/93,1.85,82.0,hockey,0,0,0,11285721.0,40324.0277657215
711926626,Alexander Hill,AUS,male,3/11/93,1.93,91.0,rowing,0,1,0,23781169.0,56310.9629933721
45190859,Alexander Horst,AUT,male,12/20/82,1.86,88.0,volleyball,0,0,0,8611088.0,43774.985173612
724710281,Alexander Huber,AUT,male,7/25/85,1.79,64.0,volleyball,0,0,0,8611088.0,43774.985173612
604407494,Alexander John,GER,male,5/3/86,1.85,84.0,athletics,0,0,0,81413145.0,41313.3139945434
300967214,Alexander Karwoski,USA,male,9/16/90,1.94,90.0,rowing,0,0,0,321418820.0,56115.7184261955
41863727,Alexander Kosenkow,GER,male,3/14/77,1.78,74.0,athletics,0,0,0,81413145.0,41313.3139945434
5256036,Alexander Leksell,SWE,male,2/14/97,1.76,78.0,football,0,0,0,9798871.0,50579.6736486777
37893138,Alexander Lerionka Sampao,KEN,male,12/31/96,,67.0,athletics,0,0,0,46050302.0,1376.71282894881
911821683,Alexander Lesun,RUS,male,7/1/88,1.85,74.0,modern pentathlon,1,0,0,144096812.0,9092.58053606884
703140166,Alexander Lloyd,AUS,male,12/17/90,1.89,89.0,rowing,0,0,0,23781169.0,56310.9629933721
994257957,Alexander Massialas,USA,male,4/20/94,1.88,81.0,fencing,0,1,1,321418820.0,56115.7184261955
517168133,Alexander Milosevic,SWE,male,1/30/92,1.92,77.0,football,0,0,0,9798871.0,50579.6736486777
589365060,Alexander Molerio Quintana,CUB,male,9/19/91,1.69,75.0,shooting,0,0,0,11389562.0,
536913332,Alexander Naddour,USA,male,3/4/91,1.71,70.0,gymnastics,0,0,1,321418820.0,56115.7184261955
110525640,Alexander Peya,AUT,male,6/27/80,1.82,80.0,tennis,0,0,0,8611088.0,43774.985173612
658069337,Alexander Russo,BRA,male,7/26/94,1.73,61.0,athletics,0,0,0,207847528.0,8538.5899749574
648973939,Alexander Schmirl,AUT,male,9/19/89,1.76,95.0,shooting,0,0,0,8611088.0,43774.985173612
961318209,Alexander Shatilov,ISR,male,3/22/87,1.83,77.0,gymnastics,0,0,0,8380400.0,35728.0934951515
909129710,Alexander Shibaev,RUS,male,9/9/90,1.92,80.0,table tennis,0,0,0,144096812.0,9092.58053606884
452039868,Alexander Sigurbjornsson,ESP,male,12/13/88,1.8,80.0,rowing,0,0,0,46418269.0,25831.5823052954
484197906,Alexander Sukhorukov,RUS,male,2/22/88,1.96,93.0,aquatics,0,0,0,144096812.0,9092.58053606884
120799596,Alexander Volkov,RUS,male,2/14/85,2.1,90.0,volleyball,0,0,0,144096812.0,9092.58053606884
745034260,Alexandr Spac,MDA,male,11/21/89,1.64,77.0,weightlifting,0,0,0,3554150.0,1848.06180430428
188141447,Alexandr Yemelyanov,KAZ,male,1/1/84,1.84,97.0,canoe,0,0,0,17544126.0,10509.9810699442
928138606,Alexandr Zaichikov,KAZ,male,8/17/92,1.8,105.0,weightlifting,0,0,1,17544126.0,10509.9810699442
878621949,Alexandra Burghardt,GER,female,4/28/94,1.81,70.0,athletics,0,0,0,81413145.0,41313.3139945434
566681185,Alexandra Danson,GBR,female,5/21/85,1.67,56.0,hockey,1,0,0,65138232.0,43875.9696143686
612116227,Alexandra Hagan,AUS,female,3/21/91,1.82,75.0,rowing,0,0,0,23781169.0,56310.9629933721
383231190,Alexandra Keresztesi,ARG,female,4/26/83,1.83,72.0,canoe,0,0,0,43416755.0,13431.8783398577
191014767,Alexandra Lacrabere,FRA,female,4/27/87,1.77,73.0,handball,0,1,0,66808385.0,36205.5681017036
486083635,Alexandra Longova,SVK,female,2/7/94,1.73,51.0,archery,0,0,0,5424050.0,16088.2775872723
30769207,Alexandra Martinez,BRA,female,9/16/81,1.77,68.0,handball,0,0,0,207847528.0,8538.5899749574
921114489,Alexandra Mirca,MDA,female,10/11/93,1.68,70.0,archery,0,0,0,3554150.0,1848.06180430428
338753895,Alexandra Nemich,KAZ,female,1/3/95,1.68,46.0,aquatics,0,0,0,17544126.0,10509.9810699442
599952871,Alexandra Oquendo,PUR,female,2/3/84,1.89,75.0,volleyball,0,0,0,3474182.0,
125810149,Alexandra Popp,GER,female,4/6/91,1.74,65.0,football,1,0,0,81413145.0,41313.3139945434
891965491,Alexandra Privalova,BLR,female,10/29/87,1.78,66.0,table tennis,0,0,0,9513000.0,5740.45649479562
71010173,Alexandra Raisman,USA,female,5/25/94,1.58,52.0,gymnastics,1,2,0,321418820.0,56115.7184261955
256577556,Alexandra Razarenova,RUS,female,7/17/90,1.68,56.0,triathlon,0,0,0,144096812.0,9092.58053606884
692519892,Alexandra Tavernier,FRA,female,12/13/93,1.7,82.0,athletics,0,0,0,66808385.0,36205.5681017036
443690040,Alexandra Touretski,SUI,female,9/20/94,1.7,58.0,aquatics,0,0,0,8286976.0,80945.0792194742
475551107,Alexandra Wenk,GER,female,2/7/95,1.8,63.0,aquatics,0,0,0,81413145.0,41313.3139945434
872947130,Alexandra Wester,GER,female,3/21/94,1.8,64.0,athletics,0,0,0,81413145.0,41313.3139945434
753747706,Alexandre Ayache,FRA,male,9/20/82,1.8,80.0,equestrian,0,0,0,66808385.0,36205.5681017036
356907302,Alexandre Bouzaid,SEN,male,6/29/81,1.68,75.0,fencing,0,0,0,15129273.0,899.579879484977
538814395,Alexandre Camarasa,FRA,male,6/10/87,1.93,100.0,aquatics,0,0,0,66808385.0,36205.5681017036
333303277,Alexandre Camargo,BRA,male,4/25/99,1.77,75.0,fencing,0,0,0,207847528.0,8538.5899749574
718560734,Alexandre Haldemann,SUI,male,3/8/95,1.86,81.0,aquatics,0,0,0,8286976.0,80945.0792194742
203028845,Alexandre Iddir,FRA,male,2/21/91,1.84,90.0,judo,0,0,0,66808385.0,36205.5681017036
391830541,Alexandre de Paeuw,BEL,male,10/7/88,1.78,75.0,hockey,0,0,0,11285721.0,40324.0277657215
350839117,Alexandres Gounas,GRE,male,10/3/89,1.79,73.0,aquatics,0,0,0,10823732.0,18002.2305776688
72024697,Alexandrina Cabral,ESP,female,5/5/86,1.75,62.0,handball,0,0,0,46418269.0,25831.5823052954
17092453,Alexandro Pozzer,BRA,male,12/21/88,1.92,107.0,handball,0,0,0,207847528.0,8538.5899749574
809372786,Alexandros Papamichail,GRE,male,9/18/88,1.78,63.0,athletics,0,0,0,10823732.0,18002.2305776688
992947913,Alexei Klimov,RUS,male,8/27/75,1.82,88.0,shooting,0,0,0,144096812.0,9092.58053606884
621322055,Alexei Sancov,MDA,male,10/15/99,1.88,85.0,aquatics,0,0,0,3554150.0,1848.06180430428
434694198,Alexej Prochorow,GER,male,3/30/90,1.91,138.0,weightlifting,0,0,0,81413145.0,41313.3139945434
271488726,Alexey Alipov,RUS,male,8/7/75,1.74,80.0,shooting,0,0,0,144096812.0,9092.58053606884
251192385,Alexey Cheremisinov,RUS,male,7/9/85,1.83,75.0,fencing,1,0,0,144096812.0,9092.58053606884
318060996,Alexey Denisenko,RUS,male,8/30/93,1.85,68.0,taekwondo,0,1,0,144096812.0,9092.58053606884
221070420,Alexey Dergunov,KAZ,male,9/16/84,1.87,95.0,canoe,0,0,0,17544126.0,10509.9810699442
333787984,Alexey Verbov,RUS,male,1/31/82,1.83,79.0,volleyball,0,0,0,144096812.0,9092.58053606884
527521403,Alexey Yakimenko,RUS,male,10/31/83,1.84,80.0,fencing,0,0,0,144096812.0,9092.58053606884
448880966,Alexi Pappas,GRE,female,3/28/90,,,athletics,0,0,0,10823732.0,18002.2305776688
524151751,Alexis Gonzalez,ARG,male,7/21/81,1.84,85.0,volleyball,0,0,0,43416755.0,13431.8783398577
491625914,Alexis Raynaud,FRA,male,8/19/94,1.72,78.0,shooting,0,0,1,66808385.0,36205.5681017036
166278707,Alexis Santos,POR,male,3/23/92,1.85,74.0,aquatics,0,0,0,10348648.0,19222.1500764153
697622072,Alexis Soto,ARG,male,10/20/93,1.64,66.0,football,0,0,0,43416755.0,13431.8783398577
194257222,Alexis Vuillermoz,FRA,male,6/1/88,1.73,60.0,cycling,0,0,0,66808385.0,36205.5681017036
860974311,Alexus Laird,SEY,female,3/11/93,1.72,61.0,aquatics,0,0,0,92900.0,15476.01944443
108252301,Alfonso Antonio Leyva Yepez,MEX,male,1/6/93,1.81,85.0,wrestling,0,0,0,127017224.0,9005.02426497766
231869553,Alfonso Benavides Lopez de Ayala,ESP,male,3/9/91,1.82,86.0,canoe,0,0,0,46418269.0,25831.5823052954
475919800,Alfred Kipketer,KEN,male,12/28/96,1.67,60.0,athletics,0,0,0,46050302.0,1376.71282894881
450635887,Alfredo Campo,ECU,male,3/2/93,1.92,90.0,cycling,0,0,0,16144363.0,6205.06414529951
736830151,Alfredo Talavera,MEX,male,9/18/82,1.88,84.0,football,0,0,0,127017224.0,9005.02426497766
233231940,Alhussein Gambour,LBA,male,8/21/89,1.75,68.0,rowing,0,0,0,6278438.0,
604740736,Ali Adnan,IRQ,male,12/19/93,1.8,76.0,football,0,0,0,36423395.0,4943.76038832056
461686848,Ali Elghrari,LBA,male,1/31/97,,,archery,0,0,0,6278438.0,
668278260,Ali Eren Demirezen,TUR,male,4/2/90,1.89,,boxing,0,0,0,78665830.0,9125.68758972936
737778764,Ali Faez,IRQ,male,9/9/94,1.84,75.0,football,0,0,0,36423395.0,4943.76038832056
800154411,Ali Hashemi,IRI,male,11/1/91,1.78,93.0,weightlifting,0,0,0,79109272.0,
931441337,Ali Hisny,IRQ,male,5/23/94,1.77,70.0,football,0,0,0,36423395.0,4943.76038832056
670890480,Ali Kaya,TUR,male,4/20/94,1.75,54.0,athletics,0,0,0,78665830.0,9125.68758972936
732766543,Ali Khalafalla,EGY,male,5/13/96,1.82,78.0,aquatics,0,0,0,91508084.0,3614.74676616271
702507964,Ali Khamis Khamis,BRN,male,6/30/95,1.82,70.0,athletics,0,0,0,1377237.0,22600.2140981035
969053827,Ali Krieger,USA,female,7/28/84,1.68,63.0,football,0,0,0,321418820.0,56115.7184261955
716391442,Ali Messaoudi,ALG,male,10/13/95,1.78,63.0,athletics,0,0,0,39666519.0,4206.03123244958
768503351,Ali Nouisri,TUN,male,1/20/94,1.84,75.0,cycling,0,0,0,11107800.0,3872.51208364171
853472045,Ali Pakdaman,IRI,male,8/23/90,1.93,94.0,fencing,0,0,0,79109272.0,
89809268,Ali Riley,NZL,female,10/30/87,1.63,57.0,football,0,0,0,4595700.0,37807.9672760442
472145214,Ali Suljic,SWE,male,9/18/97,1.89,80.0,football,0,0,0,9798871.0,50579.6736486777
429169523,Ali Yousef Al Rumaihi,QAT,male,8/26/81,1.77,86.0,equestrian,0,0,0,2235355.0,73653.3944346574
220820586,Ali Zein Mohamed,EGY,male,12/14/90,1.9,83.0,handball,0,0,0,91508084.0,3614.74676616271
76451177,Alia Atkinson,JAM,female,12/11/88,1.73,71.0,aquatics,0,0,0,2725941.0,5232.02458271187
432850961,Alia Saeed Mohammed,UAE,female,11/13/93,1.58,54.0,athletics,0,0,0,9156963.0,40438.7629344394
502227727,Aliaksandr Bersanau,BLR,male,9/1/92,1.76,94.0,weightlifting,0,0,0,9513000.0,5740.45649479562
23998076,Aliaksandr Buikevich,BLR,male,11/19/84,1.91,80.0,fencing,0,0,0,9513000.0,5740.45649479562
564017885,Aliaksandr Liakhovich,BLR,male,7/4/89,1.72,65.0,athletics,0,0,0,9513000.0,5740.45649479562
